record_id,combination_size,ingredient_ids,ingredient_names,context,process_context,observed_or_predicted,aroma_similarity,aroma_complement,aroma_contrast,taste_balance,culinary_support,sensory_support,dominance_risk,masking_risk,novelty_score,overall_score,confidence,key_compounds,key_descriptors,bridge_ingredients,evidence_refs,model_version,explanation
COMP-002120,2,ING-ANIMAL-POULETVIANDE-000001|ING-TECH-CHOCOLATNOIR-000002,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.600,,,0.250,0.000,,0.070,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.00
COMP-002121,2,ING-PLANT-PCHE-000001|ING-TECH-CHOCOLATNOIR-000002,,all,raw_or_cooked,predicted,0.000,0.143,0.857,0.400,,,0.250,0.000,,0.073,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.14; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-002122,2,ING-PLANT-RAISIN-000001|ING-TECH-CHOCOLATNOIR-000002,,all,raw_or_cooked,predicted,0.000,0.167,0.833,0.400,,,0.250,0.000,,0.080,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.17; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-002123,2,ING-BEV-RHUMAMBR-000001|ING-TECH-CHOCOLATNOIR-000002,,all,raw_or_cooked,predicted,0.000,0.125,0.875,0.400,,,0.375,0.000,,0.043,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.12; équilibre gustatif=0.40; risque dominance=0.38; masquage=0.00
COMP-002124,2,ING-PLANT-ROMARIN-000001|ING-TECH-CHOCOLATNOIR-000002,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-002125,2,ING-DAIRY-ROQUEFORT-000001|ING-TECH-CHOCOLATNOIR-000002,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.600,,,0.250,0.000,,0.070,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.00
COMP-002126,2,ING-COND-SAUCESOJA-000001|ING-TECH-CHOCOLATNOIR-000002,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.800,,,0.250,0.000,,0.110,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.80; risque dominance=0.25; masquage=0.00
COMP-002127,2,ING-MARINE-SAUMON-000001|ING-TECH-CHOCOLATNOIR-000002,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.600,,,0.250,0.000,,0.070,0.715,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.00
COMP-002128,2,ING-TECH-CHOCOLATNOIR-000002|ING-TECH-SIROPDRABLE-000001,,all,raw_or_cooked,predicted,0.000,0.167,0.833,0.400,,,0.250,0.000,,0.080,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.17; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-002129,2,ING-TECH-CHOCOLATNOIR-000002|ING-TECH-SUCREBLANC-000001,,all,raw_or_cooked,predicted,0.000,0.200,0.800,0.400,,,0.375,0.000,,0.065,0.715,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.20; équilibre gustatif=0.40; risque dominance=0.38; masquage=0.00
COMP-002130,2,ING-MARINE-THON-000001|ING-TECH-CHOCOLATNOIR-000002,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.600,,,0.250,0.000,,0.070,0.715,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.00
COMP-002131,2,ING-PLANT-THYM-000001|ING-TECH-CHOCOLATNOIR-000002,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-002132,2,ING-BEV-THNOIR-000001|ING-TECH-CHOCOLATNOIR-000002,,all,raw_or_cooked,predicted,0.000,0.286,0.714,0.400,,,0.250,0.200,,0.076,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.29; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.20
COMP-002133,2,ING-BEV-THVERT-000001|ING-TECH-CHOCOLATNOIR-000002,,all,raw_or_cooked,predicted,0.000,0.286,0.714,0.400,,,0.250,0.200,,0.076,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.29; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.20
COMP-002134,2,ING-PLANT-TOMATE-000001|ING-TECH-CHOCOLATNOIR-000002,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.800,,,0.250,0.000,,0.110,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.80; risque dominance=0.25; masquage=0.00
COMP-002135,2,ING-PLANT-TOMATESCHE-000001|ING-TECH-CHOCOLATNOIR-000002,,all,raw_or_cooked,predicted,0.000,0.143,0.857,0.600,,,0.250,0.000,,0.113,0.745,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.14; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.00
COMP-002136,2,ING-FUNGUS-TRUFFENOIRE-000001|ING-TECH-CHOCOLATNOIR-000002,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-002137,2,ING-PLANT-VANILLEGOUSS-000001|ING-TECH-CHOCOLATNOIR-000002,,all,raw_or_cooked,predicted,0.000,0.167,0.833,0.400,,,0.250,0.000,,0.080,0.715,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.17; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-002138,2,ING-BEV-VINBLANCMOEL-000001|ING-TECH-CHOCOLATNOIR-000002,,all,raw_or_cooked,predicted,0.000,0.125,0.875,0.400,,,0.250,0.000,,0.068,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.12; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-002139,2,ING-BEV-VINBLANCSEC-000001|ING-TECH-CHOCOLATNOIR-000002,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.600,,,0.250,0.000,,0.070,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.00
COMP-002140,2,ING-BEV-VINROUGE-000001|ING-TECH-CHOCOLATNOIR-000002,,all,raw_or_cooked,predicted,0.000,0.111,0.889,0.400,,,0.250,0.000,,0.063,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.11; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-002141,2,ING-TECH-CHOCOLATNOIR-000002|ING-TECH-VINAIGREBALS-000001,,all,raw_or_cooked,predicted,0.000,0.125,0.875,0.600,,,0.250,0.000,,0.108,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.12; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.00
COMP-002142,2,ING-TECH-CHOCOLATNOIR-000002|ING-TECH-VINAIGREDEVI-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.600,,,0.250,0.000,,0.070,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.60; risque dominance=0.25; masquage=0.00
COMP-002143,2,ING-BEV-WHISKY-000001|ING-TECH-CHOCOLATNOIR-000002,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.375,0.000,,0.005,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.38; masquage=0.00
COMP-002144,2,ING-FERMENT-YAOURTNATURE-000001|ING-TECH-CHOCOLATNOIR-000002,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.800,,,0.250,0.000,,0.110,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.80; risque dominance=0.25; masquage=0.00
COMP-002145,2,ING-PLANT-CHALOTE-000001|ING-TECH-CHOCOLATNOIR-000002,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-002146,2,ING-PLANT-CIBOULETTE-000001|ING-PLANT-CITRONJAUNE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.745,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-002147,2,ING-PLANT-CIBOULETTE-000001|ING-PLANT-CITRONVERT-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-002148,2,ING-PLANT-CIBOULETTE-000001|ING-PLANT-CLOUDEGIROFL-000001,,all,raw_or_cooked,predicted,0.000,0.143,0.857,0.000,,,0.250,0.000,,0.000,0.715,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.14; équilibre gustatif=0.00; risque dominance=0.25; masquage=0.00
COMP-002149,2,ING-DAIRY-COMT-000001|ING-PLANT-CIBOULETTE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-002150,2,ING-FERMENT-CONCENTRDETO-000001|ING-PLANT-CIBOULETTE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.125,0.000,,0.015,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.13; masquage=0.00
COMP-002151,2,ING-PLANT-CIBOULETTE-000001|ING-PLANT-CORIANDREFRA-000001,,all,raw_or_cooked,predicted,0.000,0.167,0.833,0.000,,,0.000,0.000,,0.050,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.17; équilibre gustatif=0.00; risque dominance=0.00; masquage=0.00
COMP-002152,2,ING-FERMENT-COULISDETOMA-000001|ING-PLANT-CIBOULETTE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.000,0.000,,0.080,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.00; masquage=0.00
COMP-002153,2,ING-MARINE-CREVETTE-000001|ING-PLANT-CIBOULETTE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.125,0.000,,0.055,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.13; masquage=0.00
COMP-002154,2,ING-DAIRY-CRMELIQUIDEE-000001|ING-PLANT-CIBOULETTE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-002155,2,ING-PLANT-CIBOULETTE-000001|ING-PLANT-CURCUMA-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.000,0.000,,0.040,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.00; masquage=0.00
COMP-002156,2,ING-FUNGUS-CPE-000001|ING-PLANT-CIBOULETTE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-002157,2,ING-PLANT-CIBOULETTE-000001|ING-PLANT-ESTRAGON-000001,,all,raw_or_cooked,predicted,0.000,0.167,0.833,0.000,,,0.125,0.000,,0.025,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.17; équilibre gustatif=0.00; risque dominance=0.13; masquage=0.00
COMP-002158,2,ING-PLANT-CIBOULETTE-000001|ING-PLANT-FRAISE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.745,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-002159,2,ING-PLANT-CIBOULETTE-000001|ING-PLANT-FRAMBOISE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-002160,2,ING-PLANT-CIBOULETTE-000001|ING-PLANT-FRUITDELAPAS-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-002161,2,ING-PLANT-CIBOULETTE-000001|ING-PLANT-GINGEMBRE-000001,,all,raw_or_cooked,predicted,0.000,0.167,0.833,0.000,,,0.125,0.000,,0.025,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.17; équilibre gustatif=0.00; risque dominance=0.13; masquage=0.00
COMP-002162,2,ING-PLANT-CIBOULETTE-000001|ING-TECH-HUILEDOLIVEV-000001,,all,raw_or_cooked,predicted,0.000,0.143,0.857,0.200,,,0.000,0.000,,0.083,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.14; équilibre gustatif=0.20; risque dominance=0.00; masquage=0.00
COMP-002163,2,ING-PLANT-CIBOULETTE-000001|ING-TECH-HUILEDECOLZA-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.000,,,0.250,0.000,,0.000,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.00; risque dominance=0.25; masquage=0.00
COMP-002164,2,ING-PLANT-CIBOULETTE-000001|ING-TECH-HUILEDETOURN-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.000,,,0.250,0.000,,0.000,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.00; risque dominance=0.25; masquage=0.00
COMP-002165,2,ING-PLANT-CIBOULETTE-000001|ING-PLANT-KIWI-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-002166,2,ING-DAIRY-LAITENTIER-000001|ING-PLANT-CIBOULETTE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-002167,2,ING-PLANT-CIBOULETTE-000001|ING-PLANT-MANGUE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-002168,2,ING-PLANT-CIBOULETTE-000001|ING-PLANT-MENTHE-000001,,all,raw_or_cooked,predicted,0.000,0.143,0.857,0.000,,,0.250,0.000,,0.000,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.14; équilibre gustatif=0.00; risque dominance=0.25; masquage=0.00
COMP-002169,2,ING-PLANT-CIBOULETTE-000001|ING-TECH-MIEL-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-002170,2,ING-COND-MISOBLANC-000001|ING-PLANT-CIBOULETTE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-002171,2,ING-MARINE-MOULE-000001|ING-PLANT-CIBOULETTE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-002172,2,ING-COND-MOUTARDEDEDI-000001|ING-PLANT-CIBOULETTE-000001,,all,raw_or_cooked,predicted,0.000,0.400,0.600,0.000,,,0.250,0.000,,0.070,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.40; équilibre gustatif=0.00; risque dominance=0.25; masquage=0.00
COMP-002173,2,ING-DAIRY-MOZZARELLA-000001|ING-PLANT-CIBOULETTE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-002174,2,ING-PLANT-CIBOULETTE-000001|ING-PLANT-MYRTILLE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-002175,2,ING-PLANT-CIBOULETTE-000001|ING-PLANT-MRE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-002176,2,ING-PLANT-CIBOULETTE-000001|ING-PLANT-OIGNON-000001,,all,raw_or_cooked,predicted,0.000,0.500,0.500,0.200,,,0.000,0.000,,0.190,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.50; équilibre gustatif=0.20; risque dominance=0.00; masquage=0.00
COMP-002177,2,ING-PLANT-CIBOULETTE-000001|ING-PLANT-PAMPLEMOUSSE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-002178,2,ING-PLANT-CIBOULETTE-000001|ING-PLANT-PAPAYE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.125,0.000,,0.015,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.13; masquage=0.00
COMP-002179,2,ING-DAIRY-PARMIGIANORE-000001|ING-PLANT-CIBOULETTE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-002180,2,ING-PLANT-CIBOULETTE-000001|ING-PLANT-PERSIL-000001,,all,raw_or_cooked,predicted,0.000,0.200,0.800,0.200,,,0.125,0.000,,0.075,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.20; équilibre gustatif=0.20; risque dominance=0.13; masquage=0.00
COMP-002181,2,ING-PLANT-CIBOULETTE-000001|ING-PLANT-PIMENTDESPEL-000001,,all,raw_or_cooked,predicted,0.000,0.167,0.833,0.000,,,0.000,0.000,,0.050,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.17; équilibre gustatif=0.00; risque dominance=0.00; masquage=0.00
COMP-002182,2,ING-PLANT-CIBOULETTE-000001|ING-PLANT-PIMENTFORT-000001,,all,raw_or_cooked,predicted,0.000,0.200,0.800,0.000,,,0.250,0.000,,0.010,0.715,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.20; équilibre gustatif=0.00; risque dominance=0.25; masquage=0.00
COMP-002183,2,ING-PLANT-CIBOULETTE-000001|ING-PLANT-POIREAU-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.000,0.000,,0.040,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.00; masquage=0.00
COMP-002184,2,ING-PLANT-CIBOULETTE-000001|ING-PLANT-POIVRENOIR-000001,,all,raw_or_cooked,predicted,0.000,0.143,0.857,0.000,,,0.250,0.000,,0.000,0.715,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.14; équilibre gustatif=0.00; risque dominance=0.25; masquage=0.00
COMP-002185,2,ING-PLANT-CIBOULETTE-000001|ING-PLANT-POIVRONROUGE-000001,,all,raw_or_cooked,predicted,0.000,0.167,0.833,0.200,,,0.000,0.000,,0.090,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.17; équilibre gustatif=0.20; risque dominance=0.00; masquage=0.00
COMP-002186,2,ING-PLANT-CIBOULETTE-000001|ING-PLANT-POMME-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.125,0.000,,0.015,0.760,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.13; masquage=0.00
COMP-002187,2,ING-PLANT-CIBOULETTE-000001|ING-PLANT-POMME-000002,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.715,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-002188,2,ING-ANIMAL-PORCVIANDE-000001|ING-PLANT-CIBOULETTE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.400,,,0.250,0.000,,0.030,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.40; risque dominance=0.25; masquage=0.00
COMP-002189,2,ING-ANIMAL-POULETVIANDE-000001|ING-PLANT-CIBOULETTE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.125,0.000,,0.015,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.13; masquage=0.00
COMP-002190,2,ING-PLANT-CIBOULETTE-000001|ING-PLANT-PCHE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-002191,2,ING-PLANT-CIBOULETTE-000001|ING-PLANT-RAISIN-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.250,0.000,,0.000,0.730,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.25; masquage=0.00
COMP-002192,2,ING-BEV-RHUMAMBR-000001|ING-PLANT-CIBOULETTE-000001,,all,raw_or_cooked,predicted,0.000,0.000,1.000,0.200,,,0.375,0.000,,0.000,0.700,,,,DESCRIPTOR|AROMA_COMPOUND,1.0.0,Jaccard composés=0.00; Jaccard descripteurs=0.00; équilibre gustatif=0.20; risque dominance=0.38; masquage=0.00
